Ἰουλιανός, grc, transcription, texts/beth0015.xml
Ἰουλιανός, grc, transcription, texts/beth0072.xml
Ἰουλιανῆς, grc, transcription, texts/caes0207.xml
Ἰουλὶῳ, grc, transcription, texts/khis0083.xml
Ἰουλίου, grc, transcription, texts/beth0190.xml
Ἰουσ-, grc, transcription, texts/bshe0009.xml
Ἰουσ­, grc, transcription, texts/caes0246.xml
Ἰουστινίανος, grc, transcription, texts/jeru0310.xml
Ἰουστίνου, grc, transcription, texts/caes0315.xml
Ἰουστῖνος, grc, transcription, texts/ahma0002.xml
Ἰούδας, grc, transcription, texts/haif0023.xml
Ἰούδας, grc, transcription, texts/jeru0021.xml
Ἰούδας, arc, transcription, texts/jeru0022.xml
Ἰούδας, grc, transcription, texts/jeru0176.xml
Ἰούδας, grc, transcription, texts/jeru0233.xml
Ἰούδας, grc, transcription, texts/kefa0001.xml
Ἰούδας, grc, transcription, texts/sepp0017.xml
Ἰούδου, grc, transcription, texts/jeri0004.xml
Ἰούδου, grc, transcription, texts/jeru0079.xml
Ἰούλιος, grc, transcription, texts/bshe0020.xml
Ἰούλλῳ, grc, transcription, texts/hmti0005.xml
Ἰούλλῳ, grc, transcription, texts/tibe0005.xml
Ἰούνιος, grc, transcription, texts/bshe0020.xml
Ἰούδα, grc, transcription, texts/beth0203.xml
Ἰούδα, grc, transcription, texts/beth0209.xml
Ἰούδα, grc, transcription, texts/beth0210.xml
Ἰούδα, grc, transcription, texts/caes0137.xml
Ἰούδας, grc, transcription, texts/beth0029.xml
Ἰούδας, grc, transcription, texts/beth0033.xml
Ἰούδας, grc, transcription, texts/beth0063.xml
Ἰούδας, grc, transcription, texts/beth0064.xml
Ἰούδας, grc, transcription, texts/beth0069.xml
Ἰούδαςκαὶ, grc, transcription, texts/beth0048.xml
Ἰούστου, grc, transcription, texts/beth0125.xml
Ἰούτου, grc, transcription, texts/caes0079.xml
Ἰοῦλις, grc, transcription, texts/caes0078.xml
Ἰοῦλις, grc, transcription, texts/khis0088.xml
Ἰοῦλλος, grc, transcription, texts/tibe0004.xml
Ἰοῦστε, grc, transcription, texts/beth0127.xml
Ἰοῦστος, grc, transcription, texts/beth0127.xml
Ἰοῦστος, grc, transcription, texts/beth0191.xml
Ἰοῦστος, grc, transcription, texts/knah0002.xml
Ἰοῦστου, grc, transcription, texts/jaff0043.xml
Ἰρήνη, grc, transcription, texts/iopp0005.xml
Ἰρήνη, grc, transcription, texts/jaff0070.xml
Ἰσίδι, grc, transcription, texts/mare0206.xml
Ἰσίδωρε, grc, transcription, texts/zoor0289.xml
Ἰσα, grc, transcription, texts/jaff0050.xml
Ἰσακις, grc, transcription, texts/jaff0032.xml
Ἰσαυριας, grc, transcription, texts/jaff0080.xml
Ἰσαὰκὸς, grc, transcription, texts/beth0105.xml
Ἰσθὴρ, grc, transcription, texts/beth0088.xml
Ἰσι, grc, transcription, texts/zoor0121.xml
Ἰσιδ, grc, transcription, texts/zoor0129.xml
Ἰσιδώρου, grc, transcription, texts/zoor0121.xml
Ἰσιδώρου, grc, transcription, texts/zoor0129.xml
Ἰσιδώρου, grc, transcription, texts/zoor0354.xml
Ἰσιδώρου, grc, transcription, texts/caes0166.xml
Ἰσιδώρου, grc, transcription, texts/caes0205.xml
Ἰσμάηλος, grc, transcription, texts/jeri0014.xml
Ἰσμαήλου, grc, transcription, texts/jeri0008.xml
Ἰσμεήλῃ, grc, transcription, texts/zoor0387.xml
Ἰσοῦ, grc, transcription, texts/evro0013.xml
Ἰστραήλ, grc, transcription, texts/jaff0070.xml
Ἰσὰκ, grc, transcription, texts/beth0036.xml
Ἰσὰκ, grc, transcription, texts/beth0076.xml
Ἰσὰκ, grc, transcription, texts/beth0080.xml
Ἰσάκ, grc, transcription, texts/beth0071.xml
Ἰσάκ, grc, transcription, texts/beth0077.xml
Ἰσίδωρε, grc, transcription, texts/caes0158.xml
Ἰσᾶ, grc, transcription, texts/beth0210.xml
Ἰταλικὴν, grc, transcription, texts/caes0244.xml
ἸυσηςΛουλα, grc, transcription, texts/jaff0044.xml
Ἰω, grc, transcription, texts/fein0012.xml
Ἰω, grc, transcription, texts/zoor0153.xml
Ἰωάν, grc, transcription, texts/zoor0057.xml
Ἰωάνης, grc, transcription, texts/fein0006.xml
Ἰωάνης, grc, transcription, texts/jeru0028.xml
Ἰωάνης, grc, transcription, texts/zoor0354.xml
Ἰωάννης, grc, transcription, texts/elus0038.xml
Ἰωάννης, grc, transcription, texts/elus0075.xml
Ἰωάννης, grc, transcription, texts/zoor0386.xml
Ἰωάννου, grc, transcription, texts/bshe0019.xml
Ἰωάννου, grc, transcription, texts/bshe0022.xml
Ἰωάννου, grc, transcription, texts/mums0003.xml
Ἰωάννου, grc, transcription, texts/zoor0155.xml
Ἰωάννου, grc, transcription, texts/zoor0196.xml
Ἰωάννου, grc, transcription, texts/zoor0203.xml
Ἰωάννου, grc, transcription, texts/zoor0354.xml
Ἰωάνου, grc, transcription, texts/fiqg0004.xml
Ἰωέζρος, grc, transcription, texts/jeri0008.xml
Ἰωέζρος, arc, transcription, texts/jeri0013.xml
Ἰωέζρος, grc, transcription, texts/jeri0014.xml
Ἰωανήουου, grc, transcription, texts/jeru0057.xml
Ἰωβις, grc, transcription, texts/rafi0007.xml
Ἰωνάθης, arc, transcription, texts/jeru0101.xml
Ἰωνάθης, grc, transcription, texts/jeru0115.xml
Ἰωναθα, heb, transcription, texts/jaff0052.xml
Ἰωναθᾶ, grc, transcription, texts/bshe0011.xml
Ἰωνᾶ, grc, transcription, texts/jeru0102.xml
Ἰωνᾶς, grc, transcription, texts/beth0216.xml
Ἰωσέ, grc, transcription, texts/jeru0150.xml
Ἰωσέφ, grc, transcription, texts/rafi0007.xml
Ἰωσηφ, grc, transcription, texts/jaff0048.xml
Ἰωσὴφ, grc, transcription, texts/beth0044.xml
Ἰωσὴφ, grc, transcription, texts/beth0179.xml
Ἰωσὴφκιμ, grc, transcription, texts/beth0023.xml
Ἰωσή­, grc, transcription, texts/caes0170.xml
Ἰωσήφ, grc, transcription, texts/beth0026.xml
Ἰωσήφ, grc, transcription, texts/beth0027.xml
Ἰωσήφ, grc, transcription, texts/beth0032.xml
Ἰωσήφ, grc, transcription, texts/beth0033.xml
Ἰωσῆ, grc, transcription, texts/beth0019.xml
Ἰωσῆ, grc, transcription, texts/beth0028.xml
Ἰωσῆ, grc, transcription, texts/beth0041.xml
Ἰωσῆ, grc, transcription, texts/beth0043.xml
Ἰωσῆ, grc, transcription, texts/beth0093.xml
Ἰωσῆ, grc, transcription, texts/beth0124.xml
Ἰωσῆ, grc, transcription, texts/beth0222.xml
Ἰωσῆπος, grc, transcription, texts/caes0195.xml
Ἰωσῆς, grc, transcription, texts/jeru0033.xml
Ἰωάννου, grc, transcription, texts/caes0291.xml
Ἰωάννου, grc, transcription, texts/hamm0054.xml
Ἰωάνου, grc, transcription, texts/caes0298.xml
Ἰόβις, grc, transcription, texts/rafi0006.xml
Ἰόληφ, grc, transcription, texts/zoor0277.xml
Ἰόππῃ, grc, transcription, texts/jaff0027.xml
Ἰώκλητον, grc, transcription, texts/carm0002.xml
Ἰώση, grc, transcription, texts/anri0001.xml
ἸἸησοῦ, grc, transcription, texts/abur0001.xml
ἸἸησοῦ, grc, transcription, texts/caes0131.xml
Ἰάδις, grc, transcription, texts/beth0114.xml
Ἰάδις, grc, transcription, texts/beth0124.xml
Ἰάκκωβε, grc, transcription, texts/beth0006.xml
Ἰάκω, grc, transcription, texts/caes0166.xml
Ἰέσουος, grc, transcription, texts/beth0138.xml
Ἰώβιος, grc, transcription, texts/hamm0017.xml
Ἱέρων, grc, transcription, texts/bshe0112.xml
Ἱέρωνοσ, grc, transcription, texts/bshe0116.xml
Ἱερέων, grc, transcription, texts/beth0049.xml
Ἱερίσσας, grc, transcription, texts/caes0247.xml
Ἱερώνυμε, grc, transcription, texts/caes0159.xml
Ἱερώνυμος, grc, transcription, texts/beth0181.xml
Ἱκλωδις, grc, transcription, texts/jeru0129.xml
Ἱλαρίου, grc, transcription, texts/elus0002.xml
Ἱλαρία, grc, transcription, texts/hamm0035.xml
Ἱου, grc, transcription, texts/farj0002.xml
Ἱωάννους, grc, transcription, texts/evro0007.xml
Ἱέριος, grc, transcription, texts/hamm0055.xml
Ἴκουβος, grc, transcription, texts/beth0094.xml
Ἴουν, grc, transcription, texts/beth0001.xml
Ἴσακος, grc, transcription, texts/beth0098.xml
Ἷς, grc, transcription, texts/zoor0312.xml
ὀ, grc, transcription, texts/zoor0054.xml
ὀ, grc, transcription, texts/zoor0092.xml
ὀ, grc, transcription, texts/zoor0159.xml
ὀ, grc, transcription, texts/zoor0164.xml
ὀ, grc, transcription, texts/zoor0191.xml
ὀ, grc, transcription, texts/zoor0195.xml
ὀ, grc, transcription, texts/zoor0210.xml
ὀ, grc, transcription, texts/zoor0214.xml
ὀ, grc, transcription, texts/zoor0216.xml
ὀ, grc, transcription, texts/zoor0218.xml
ὀ, grc, transcription, texts/zoor0220.xml
ὀ, grc, transcription, texts/zoor0221.xml
ὀ, grc, transcription, texts/zoor0225.xml
ὀ, grc, transcription, texts/zoor0226.xml
ὀ, grc, transcription, texts/zoor0244.xml
ὀ, grc, transcription, texts/zoor0306.xml
ὀ, grc, transcription, texts/zoor0307.xml
ὀ, grc, transcription, texts/zoor0308.xml
ὀΘεός, grc, transcription, texts/zoor0264.xml
ὀγδoηκοστοῦ, grc, transcription, texts/zoor0052.xml
ὀγδηκστ, grc, transcription, texts/zoor0052.xml
ὀγδοηκοσ, grc, transcription, texts/zoor0067.xml
ὀγδόη, grc, transcription, texts/zoor0355.xml
ὀδὶς, grc, transcription, texts/elus0059.xml
ὀθ, grc, transcription, texts/zoor0241.xml
ὀθά, grc, transcription, texts/zoor0087.xml
ὀθάνατος, grc, transcription, texts/zoor0144.xml
ὀθάνατος, grc, transcription, texts/zoor0209.xml
ὀθάνατος, grc, transcription, texts/zoor0239.xml
ὀθονιακοῦ, grc, transcription, texts/beth0190.xml
ὀθόνοτος, grc, transcription, texts/zoor0281.xml
ὀθάνατος, grc, transcription, texts/beth0059.xml
ὀκταβαρίων, grc, transcription, texts/caes0109.xml
ὀκτώ, grc, transcription, texts/zoor0033.xml
ὀκτώ, grc, transcription, texts/zoor0183.xml
ὀκτὼ, grc, transcription, texts/zoor0339.xml
ὀν, grc, transcription, texts/zoor0022.xml
ὀν, grc, transcription, texts/zoor0101.xml
ὀν, grc, transcription, texts/zoor0239.xml
ὀνάματος, grc, transcription, texts/zoor0154.xml
ὀνάματος, grc, transcription, texts/zoor0165.xml
ὀνάματος, grc, transcription, texts/zoor0187.xml
ὀναγοῖς, grc, transcription, texts/masa0772.xml
ὀνο, grc, transcription, texts/zoor0156.xml
ὀνοηατος, grc, transcription, texts/zoor0201.xml
ὀντοῦ, grc, transcription, texts/rams0003.xml
ὀνό, grc, transcription, texts/zoor0152.xml
ὀνό, grc, transcription, texts/zoor0174.xml
ὀνό, grc, transcription, texts/zoor0175.xml
ὀνό, grc, transcription, texts/zoor0184.xml
ὀνό, grc, transcription, texts/zoor0190.xml
ὀνό, grc, transcription, texts/zoor0204.xml
ὀνό, grc, transcription, texts/zoor0249.xml
ὀνό, grc, transcription, texts/zoor0309.xml
ὀνόμ, grc, transcription, texts/zoor0141.xml
ὀνόμ, grc, transcription, texts/zoor0202.xml
ὀνόμ, grc, transcription, texts/zoor0231.xml
ὀνόμ, grc, transcription, texts/zoor0241.xml
ὀνόμ, grc, transcription, texts/zoor0311.xml
ὀνόμα, grc, transcription, texts/zoor0082.xml
ὀνόμα, grc, transcription, texts/zoor0093.xml
ὀνόμα, grc, transcription, texts/zoor0136.xml
ὀνόμα, grc, transcription, texts/zoor0147.xml
ὀνόμα, grc, transcription, texts/zoor0158.xml
ὀνόμα, grc, transcription, texts/zoor0167.xml
ὀνόμα, grc, transcription, texts/zoor0182.xml
ὀνόμα, grc, transcription, texts/zoor0197.xml
ὀνόμα, grc, transcription, texts/zoor0208.xml
ὀνόμα, grc, transcription, texts/zoor0228.xml
ὀνόμα, grc, transcription, texts/zoor0259.xml
ὀνόμα, grc, transcription, texts/zoor0304.xml
ὀνόματ, grc, transcription, texts/bshe0016.xml
ὀνόματ, grc, transcription, texts/zoor0214.xml
ὀνόματoς, grc, transcription, texts/zoor0215.xml
ὀνόματoς, grc, transcription, texts/zoor0216.xml
ὀνόματι, grc, transcription, texts/bshe0024.xml
ὀνόματι, grc, transcription, texts/zoor0260.xml
ὀνόματος, grc, transcription, texts/zoor0019.xml
ὀνόματος, grc, transcription, texts/zoor0037.xml
ὀνόματος, grc, transcription, texts/zoor0054.xml
ὀνόματος, grc, transcription, texts/zoor0074.xml
ὀνόματος, grc, transcription, texts/zoor0075.xml
ὀνόματος, grc, transcription, texts/zoor0078.xml
ὀνόματος, grc, transcription, texts/zoor0094.xml
ὀνόματος, grc, transcription, texts/zoor0095.xml
ὀνόματος, grc, transcription, texts/zoor0096.xml
ὀνόματος, grc, transcription, texts/zoor0098.xml
ὀνόματος, grc, transcription, texts/zoor0099.xml
ὀνόματος, grc, transcription, texts/zoor0104.xml
ὀνόματος, grc, transcription, texts/zoor0105.xml
ὀνόματος, grc, transcription, texts/zoor0106.xml
ὀνόματος, grc, transcription, texts/zoor0107.xml
ὀνόματος, grc, transcription, texts/zoor0109.xml
ὀνόματος, grc, transcription, texts/zoor0110.xml
ὀνόματος, grc, transcription, texts/zoor0111.xml
ὀνόματος, grc, transcription, texts/zoor0112.xml
ὀνόματος, grc, transcription, texts/zoor0113.xml
ὀνόματος, grc, transcription, texts/zoor0114.xml
ὀνόματος, grc, transcription, texts/zoor0115.xml
ὀνόματος, grc, transcription, texts/zoor0120.xml
ὀνόματος, grc, transcription, texts/zoor0122.xml
ὀνόματος, grc, transcription, texts/zoor0123.xml
ὀνόματος, grc, transcription, texts/zoor0126.xml
ὀνόματος, grc, transcription, texts/zoor0132.xml
ὀνόματος, grc, transcription, texts/zoor0135.xml
ὀνόματος, grc, transcription, texts/zoor0140.xml
ὀνόματος, grc, transcription, texts/zoor0143.xml
ὀνόματος, grc, transcription, texts/zoor0144.xml
ὀνόματος, grc, transcription, texts/zoor0146.xml
ὀνόματος, grc, transcription, texts/zoor0148.xml
ὀνόματος, grc, transcription, texts/zoor0149.xml
ὀνόματος, grc, transcription, texts/zoor0150.xml
ὀνόματος, grc, transcription, texts/zoor0153.xml
ὀνόματος, grc, transcription, texts/zoor0155.xml
ὀνόματος, grc, transcription, texts/zoor0160.xml
ὀνόματος, grc, transcription, texts/zoor0162.xml
ὀνόματος, grc, transcription, texts/zoor0165.xml
ὀνόματος, grc, transcription, texts/zoor0169.xml
ὀνόματος, grc, transcription, texts/zoor0170.xml
ὀνόματος, grc, transcription, texts/zoor0171.xml
ὀνόματος, grc, transcription, texts/zoor0172.xml
ὀνόματος, grc, transcription, texts/zoor0173.xml
ὀνόματος, grc, transcription, texts/zoor0176.xml
ὀνόματος, grc, transcription, texts/zoor0178.xml
ὀνόματος, grc, transcription, texts/zoor0179.xml
ὀνόματος, grc, transcription, texts/zoor0183.xml
ὀνόματος, grc, transcription, texts/zoor0185.xml
ὀνόματος, grc, transcription, texts/zoor0187.xml
ὀνόματος, grc, transcription, texts/zoor0189.xml
ὀνόματος, grc, transcription, texts/zoor0192.xml
ὀνόματος, grc, transcription, texts/zoor0196.xml
ὀνόματος, grc, transcription, texts/zoor0198.xml
ὀνόματος, grc, transcription, texts/zoor0200.xml
ὀνόματος, grc, transcription, texts/zoor0201.xml
ὀνόματος, grc, transcription, texts/zoor0205.xml
ὀνόματος, grc, transcription, texts/zoor0210.xml
ὀνόματος, grc, transcription, texts/zoor0218.xml
ὀνόματος, grc, transcription, texts/zoor0219.xml
ὀνόματος, grc, transcription, texts/zoor0221.xml
ὀνόματος, grc, transcription, texts/zoor0222.xml
ὀνόματος, grc, transcription, texts/zoor0224.xml
ὀνόματος, grc, transcription, texts/zoor0225.xml
ὀνόματος, grc, transcription, texts/zoor0227.xml
ὀνόματος, grc, transcription, texts/zoor0230.xml
ὀνόματος, grc, transcription, texts/zoor0232.xml
ὀνόματος, grc, transcription, texts/zoor0233.xml
ὀνόματος, grc, transcription, texts/zoor0234.xml
ὀνόματος, grc, transcription, texts/zoor0235.xml
ὀνόματος, grc, transcription, texts/zoor0236.xml
ὀνόματος, grc, transcription, texts/zoor0237.xml
ὀνόματος, grc, transcription, texts/zoor0238.xml
ὀνόματος, grc, transcription, texts/zoor0240.xml
ὀνόματος, grc, transcription, texts/zoor0243.xml
ὀνόματος, grc, transcription, texts/zoor0244.xml
ὀνόματος, grc, transcription, texts/zoor0245.xml
ὀνόματος, grc, transcription, texts/zoor0246.xml
ὀνόματος, grc, transcription, texts/zoor0247.xml
ὀνόματος, grc, transcription, texts/zoor0248.xml
ὀνόματος, grc, transcription, texts/zoor0250.xml
ὀνόματος, grc, transcription, texts/zoor0251.xml
ὀνόματος, grc, transcription, texts/zoor0252.xml
ὀνόματος, grc, transcription, texts/zoor0255.xml
ὀνόματος, grc, transcription, texts/zoor0256.xml
ὀνόματος, grc, transcription, texts/zoor0257.xml
ὀνόματος, grc, transcription, texts/zoor0258.xml
ὀνόματος, grc, transcription, texts/zoor0262.xml
ὀνόματος, grc, transcription, texts/zoor0276.xml
ὀνόματος, grc, transcription, texts/zoor0283.xml
ὀνόματος, grc, transcription, texts/zoor0284.xml
ὀνόματος, grc, transcription, texts/zoor0286.xml
ὀνόματος, grc, transcription, texts/zoor0291.xml
ὀνόματος, grc, transcription, texts/zoor0292.xml
ὀνόματος, grc, transcription, texts/zoor0307.xml
ὀνόματος, grc, transcription, texts/zoor0308.xml
ὀνόματος, grc, transcription, texts/zoor0310.xml
ὀνόματος, grc, transcription, texts/zoor0312.xml
ὀνόματος, grc, transcription, texts/zoor0317.xml
ὀνόματος, grc, transcription, texts/zoor0330.xml
ὀνόματος, grc, transcription, texts/zoor0332.xml
ὀνόματος, grc, transcription, texts/zoor0333.xml
ὀνόματος, grc, transcription, texts/zoor0334.xml
ὀνόματος, grc, transcription, texts/zoor0335.xml
ὀνόματος, grc, transcription, texts/zoor0337.xml
ὀνόματος, grc, transcription, texts/zoor0339.xml
ὀνόματος, grc, transcription, texts/zoor0340.xml
