#Zubaydu/Zubidu, arc, transcription, ../iip-texts-master/epidoc-files/idum0001.xml
Είς, grc, transcription, ../iip-texts-master/epidoc-files/evro0009.xml
Ελιου, grc, transcription, ../iip-texts-master/epidoc-files/haif0027.xml
Εμμεδάβους, grc, transcription, ../iip-texts-master/epidoc-files/zoor0369.xml
Ενακαενας, grc, transcription, ../iip-texts-master/epidoc-files/ulat0008.xml
Εοὐαγρίῳ, grc, transcription, ../iip-texts-master/epidoc-files/huld0002.xml
Επι, grc, transcription, ../iip-texts-master/epidoc-files/mare0007.xml
Επι, grc, transcription, ../iip-texts-master/epidoc-files/mare0012.xml
Επιφανέστατοι, grc, transcription, ../iip-texts-master/epidoc-files/kafr0010.xml
Επὶ, grc, transcription, ../iip-texts-master/epidoc-files/rehn0001.xml
Ερωτας, grc, transcription, ../iip-texts-master/epidoc-files/akld0004.xml
Ευς, grc, transcription, ../iip-texts-master/epidoc-files/caes0026.xml
Ευτυχίς, grc, transcription, ../iip-texts-master/epidoc-files/haif0045.xml
Εχωμ, grc, transcription, ../iip-texts-master/epidoc-files/farj0004.xml
Εύδοξίου, grc, transcription, ../iip-texts-master/epidoc-files/zoor0167.xml
Εϛ, grc, diplomatic, ../iip-texts-master/epidoc-files/elus0037.xml
Εἰ, grc, transcription, ../iip-texts-master/epidoc-files/beth0039.xml
Εἰ, grc, transcription, ../iip-texts-master/epidoc-files/bshe0024.xml
Εἰακω, grc, transcription, ../iip-texts-master/epidoc-files/jaff0021.xml
Εἰας, grc, transcription, ../iip-texts-master/epidoc-files/jaff0026.xml
Εἰζικια, grc, transcription, ../iip-texts-master/epidoc-files/jaff0003.xml
Εἰλιανὸς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0031.xml
Εἰμητία, grc, transcription, ../iip-texts-master/epidoc-files/hamm0011.xml
Εἰουλίου, grc, transcription, ../iip-texts-master/epidoc-files/beth0017.xml
Εἰούδα, grc, transcription, ../iip-texts-master/epidoc-files/beth0062.xml
Εἰούδα, grc, transcription, ../iip-texts-master/epidoc-files/beth0220.xml
Εἰούδας, grc, transcription, ../iip-texts-master/epidoc-files/beth0182.xml
Εἰούσστας, grc, transcription, ../iip-texts-master/epidoc-files/beth0149.xml
Εἰρήνη, grc, transcription, ../iip-texts-master/epidoc-files/evro0006.xml
Εἰρήνη, grc, transcription, ../iip-texts-master/epidoc-files/jaff0050.xml
Εἰρήνη, grc, transcription, ../iip-texts-master/epidoc-files/jaff0065.xml
Εἰςαπθο, grc, transcription, ../iip-texts-master/epidoc-files/beth0095.xml
Εἰσ­, grc, transcription, ../iip-texts-master/epidoc-files/caes0172.xml
Εἰσα, grc, transcription, ../iip-texts-master/epidoc-files/jaff0039.xml
Εἰσακίου, grc, transcription, ../iip-texts-master/epidoc-files/beth0041.xml
Εἰσθὴρ, grc, transcription, ../iip-texts-master/epidoc-files/beth0039.xml
Εἰσὰκ, grc, transcription, ../iip-texts-master/epidoc-files/beth0079.xml
Εἰσὰκ, grc, transcription, ../iip-texts-master/epidoc-files/iopp0001.xml
Εἰσάκ, grc, transcription, ../iip-texts-master/epidoc-files/beth0082.xml
Εἰσάκ, grc, transcription, ../iip-texts-master/epidoc-files/beth0084.xml
Εἰσάκ, grc, transcription, ../iip-texts-master/epidoc-files/beth0087.xml
Εἰσάκιος, grc, transcription, ../iip-texts-master/epidoc-files/beth0018.xml
Εἰσάκιος, grc, transcription, ../iip-texts-master/epidoc-files/beth0019.xml
Εἰσάκιος, grc, transcription, ../iip-texts-master/epidoc-files/beth0020.xml
Εἰσάκιος, grc, transcription, ../iip-texts-master/epidoc-files/beth0023.xml
Εἰσὶνψῖδιδες, grc, transcription, ../iip-texts-master/epidoc-files/beth0142.xml
Εἰσᾶ, grc, transcription, ../iip-texts-master/epidoc-files/beth0221.xml
Εἰσᾶἐνθάδε, grc, transcription, ../iip-texts-master/epidoc-files/beth0180.xml
Εἰφιγενείας, grc, transcription, ../iip-texts-master/epidoc-files/jeru0163.xml
Εἱορτάσις, grc, transcription, ../iip-texts-master/epidoc-files/hmti0003.xml
Εἴ, grc, transcription, ../iip-texts-master/epidoc-files/carm0003.xml
Εἴευ, grc, transcription, ../iip-texts-master/epidoc-files/hamm0025.xml
Εἴσακος, grc, transcription, ../iip-texts-master/epidoc-files/beth0016.xml
Εἶς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0201.xml
Εἶς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0203.xml
Εἶς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0205.xml
Εἶς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0207.xml
Εἶς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0209.xml
Εἶς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0210.xml
Εἶς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0216.xml
Εἶς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0221.xml
Εἶς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0222.xml
Εἶς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0224.xml
Εἶς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0225.xml
Εἶς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0226.xml
Εἶς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0231.xml
Εἶς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0234.xml
Εἶς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0235.xml
Εἶς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0238.xml
Εἶς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0239.xml
Εἶς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0240.xml
Εἶς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0244.xml
Εἶς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0246.xml
Εἶς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0247.xml
Εἶς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0248.xml
Εἶς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0251.xml
Εἶς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0255.xml
Εἶς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0257.xml
Εἶς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0261.xml
Εἶς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0262.xml
Εἶς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0264.xml
Εἶςεός, grc, transcription, ../iip-texts-master/epidoc-files/zoor0237.xml
Εἶςτων, grc, transcription, ../iip-texts-master/epidoc-files/zoor0202.xml
Εἶςτων, grc, transcription, ../iip-texts-master/epidoc-files/zoor0230.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0020.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0023.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0071.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0086.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0093.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0098.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0102.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0114.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0116.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0117.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0142.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0150.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0153.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0156.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0158.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0159.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0162.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0164.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0167.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0171.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0174.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0176.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0179.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0184.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0186.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0187.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0190.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0192.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0193.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0195.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0196.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0197.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0198.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0199.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0200.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0218.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0219.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0220.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0229.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0241.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0242.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0303.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0304.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0305.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0306.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0308.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0309.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0310.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0312.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0331.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0334.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0340.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0341.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0344.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0346.xml
Εἷς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0357.xml
ΕἷςΘεόςὁπἀν, grc, transcription, ../iip-texts-master/epidoc-files/zoor0311.xml
Εἷςοήθει, grc, transcription, ../iip-texts-master/epidoc-files/beth0109.xml
Εἷσ, grc, transcription, ../iip-texts-master/epidoc-files/sama0100.xml
Εὐ, grc, transcription, ../iip-texts-master/epidoc-files/caes0267.xml
Εὐ, grc, transcription, ../iip-texts-master/epidoc-files/elal0014.xml
Εὐ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0016.xml
Εὐ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0282.xml
Εὐαγρίου, grc, transcription, ../iip-texts-master/epidoc-files/zoor0036.xml
Εὐανθίω, grc, transcription, ../iip-texts-master/epidoc-files/zoor0065.xml
Εὐγένιον, la, transcription, ../iip-texts-master/epidoc-files/bshe0006.xml
Εὐγενὶου, grc, transcription, ../iip-texts-master/epidoc-files/khis0083.xml
Εὐδοκίας, grc, transcription, ../iip-texts-master/epidoc-files/hamm0049.xml
Εὐδοξίας, grc, transcription, ../iip-texts-master/epidoc-files/zoor0257.xml
Εὐελπιδίου, grc, transcription, ../iip-texts-master/epidoc-files/caes0058.xml
Εὐεργέτῶν, grc, transcription, ../iip-texts-master/epidoc-files/mari0001.xml
Εὐθαλίου, grc, transcription, ../iip-texts-master/epidoc-files/evro0007.xml
Εὐθαλίωνος, grc, transcription, ../iip-texts-master/epidoc-files/evro0013.xml
Εὐθυμία, grc, transcription, ../iip-texts-master/epidoc-files/hamm0020.xml
Εὐκλείτου, grc, transcription, ../iip-texts-master/epidoc-files/bshe0108.xml
Εὐκλείτου, grc, transcription, ../iip-texts-master/epidoc-files/elus0100.xml
Εὐλογ­, grc, transcription, ../iip-texts-master/epidoc-files/sepp0012.xml
Εὐλογί­, grc, transcription, ../iip-texts-master/epidoc-files/sepp0023.xml
Εὐλογία, grc, transcription, ../iip-texts-master/epidoc-files/huld0001.xml
Εὐλογία, grc, transcription, ../iip-texts-master/epidoc-files/sepp0014.xml
Εὐλογία, grc, transcription, ../iip-texts-master/epidoc-files/sepp0015.xml
Εὐλογία, grc, transcription, ../iip-texts-master/epidoc-files/sepp0016.xml
Εὐλογία, grc, transcription, ../iip-texts-master/epidoc-files/sepp0017.xml
Εὐλογία, grc, transcription, ../iip-texts-master/epidoc-files/sepp0022.xml
Εὐλογία, grc, transcription, ../iip-texts-master/epidoc-files/sepp0024.xml
Εὐλογητὸς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0152.xml
Εὐλογητὸς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0154.xml
Εὐλογίας, grc, transcription, ../iip-texts-master/epidoc-files/beth0112.xml
Εὐμ, grc, transcription, ../iip-texts-master/epidoc-files/beth0002.xml
Εὐμαθεία, grc, transcription, ../iip-texts-master/epidoc-files/beth0125.xml
Εὐμαθία, grc, transcription, ../iip-texts-master/epidoc-files/beth0113.xml
Εὐμοίρει, grc, transcription, ../iip-texts-master/epidoc-files/zoor0016.xml
Εὐμοίρι, grc, transcription, ../iip-texts-master/epidoc-files/zoor0345.xml
Εὐμοίριαׁρή, grc, transcription, ../iip-texts-master/epidoc-files/beth0174.xml
Εὐμοίριτὴρρίαςτρὸς, grc, transcription, ../iip-texts-master/epidoc-files/beth0130.xml
Εὐμέ, grc, transcription, ../iip-texts-master/epidoc-files/kafr0005.xml
Εὐμύρει, grc, transcription, ../iip-texts-master/epidoc-files/beth0002.xml
Εὐμύρι, grc, transcription, ../iip-texts-master/epidoc-files/beth0003.xml
Εὐμύρι, grc, transcription, ../iip-texts-master/epidoc-files/beth0005.xml
Εὐμύρι, grc, transcription, ../iip-texts-master/epidoc-files/beth0006.xml
Εὐμύρι, grc, transcription, ../iip-texts-master/epidoc-files/beth0007.xml
Εὐμύρι, grc, transcription, ../iip-texts-master/epidoc-files/beth0026.xml
Εὐμύρι, grc, transcription, ../iip-texts-master/epidoc-files/beth0027.xml
Εὐμύρι, grc, transcription, ../iip-texts-master/epidoc-files/beth0033.xml
Εὐμύρι, grc, transcription, ../iip-texts-master/epidoc-files/beth0047.xml
Εὐμύρι, grc, transcription, ../iip-texts-master/epidoc-files/beth0052.xml
Εὐμύρι, grc, transcription, ../iip-texts-master/epidoc-files/beth0056.xml
Εὐμύρι, grc, transcription, ../iip-texts-master/epidoc-files/beth0057.xml
Εὐμύρι, grc, transcription, ../iip-texts-master/epidoc-files/beth0069.xml
Εὐμύρι, grc, transcription, ../iip-texts-master/epidoc-files/beth0188.xml
Εὐμύριμη, grc, transcription, ../iip-texts-master/epidoc-files/beth0009.xml
Εὐουαγρίου, grc, transcription, ../iip-texts-master/epidoc-files/zoor0036.xml
Εὐπατόρι, grc, transcription, ../iip-texts-master/epidoc-files/yavn0001.xml
Εὐπάτριος, grc, transcription, ../iip-texts-master/epidoc-files/hamm0018.xml
Εὐσέβιoς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0253.xml
Εὐσέβιος, grc, transcription, ../iip-texts-master/epidoc-files/elus0082.xml
Εὐσέβιος, grc, transcription, ../iip-texts-master/epidoc-files/elus0098.xml
Εὐσεβίου, grc, transcription, ../iip-texts-master/epidoc-files/zoor0165.xml
Εὐσεβίου, grc, transcription, ../iip-texts-master/epidoc-files/zoor0273.xml
Εὐσεβία, grc, transcription, ../iip-texts-master/epidoc-files/hamm0010.xml
Εὐσεβία, , transcription, ../iip-texts-master/epidoc-files/hamm0021.xml
Εὐσεβίου, grc, transcription, ../iip-texts-master/epidoc-files/caes0208.xml
Εὐσταθία, grc, transcription, ../iip-texts-master/epidoc-files/zoor0330.xml
Εὐσταθίας, grc, transcription, ../iip-texts-master/epidoc-files/zoor0330.xml
Εὐστόχιος, grc, transcription, ../iip-texts-master/epidoc-files/hamm0039.xml
Εὐσέβιον, grc, transcription, ../iip-texts-master/epidoc-files/caes0026.xml
Εὐσέβιος, grc, transcription, ../iip-texts-master/epidoc-files/hamm0018.xml
Εὐσέβις, grc, transcription, ../iip-texts-master/epidoc-files/beth0165.xml
Εὐτο, grc, transcription, ../iip-texts-master/epidoc-files/hamm0055.xml
Εὐτοχίῳ, grc, transcription, ../iip-texts-master/epidoc-files/huld0002.xml
Εὐτροπίας, grc, transcription, ../iip-texts-master/epidoc-files/caes0153.xml
Εὐτυχιανού, grc, transcription, ../iip-texts-master/epidoc-files/haif0002.xml
Εὐτυχῆ, grc, transcription, ../iip-texts-master/epidoc-files/haif0033.xml
Εὐτυχῆ, grc, transcription, ../iip-texts-master/epidoc-files/haif0034.xml
Εὐτυχῶς, grc, transcription, ../iip-texts-master/epidoc-files/huld0002.xml
Εὐφημία, grc, transcription, ../iip-texts-master/epidoc-files/hamm0019.xml
Εὐφρασίου, grc, transcription, ../iip-texts-master/epidoc-files/zoor0084.xml
Εὐφράσιος, grc, transcription, ../iip-texts-master/epidoc-files/hamm0059.xml
Εὐχ, grc, transcription, ../iip-texts-master/epidoc-files/caes0333.xml
Εὐχαριστῶν, grc, transcription, ../iip-texts-master/epidoc-files/khis0083.xml
Εὐψύχει, grc, transcription, ../iip-texts-master/epidoc-files/zoor0030.xml
Εὐψύχι, grc, transcription, ../iip-texts-master/epidoc-files/zoor0030.xml
Εὔθαλις, grc, transcription, ../iip-texts-master/epidoc-files/evro0003.xml
Εὔθαλις, grc, transcription, ../iip-texts-master/epidoc-files/evro0005.xml
Εὔψυχος, grc, transcription, ../iip-texts-master/epidoc-files/zoor0297.xml
Ζ, grc, diplomatic, ../iip-texts-master/epidoc-files/elal0012.xml
Ζ, grc, transcription, ../iip-texts-master/epidoc-files/elus0041.xml
Ζ, grc, transcription, ../iip-texts-master/epidoc-files/elus0097.xml
Ζ, grc, diplomatic, ../iip-texts-master/epidoc-files/masa0795.xml
Ζ, grc, transcription, ../iip-texts-master/epidoc-files/masa0795.xml
ΖΑΒΔΙΟΝΦΑΡΖΑΜΝΑΗCΘWΜΑCΕΙΜΗΤΙΑ, grc, diplomatic, ../iip-texts-master/epidoc-files/hamm0011.xml
ΖΑΧΑ, grc, diplomatic, ../iip-texts-master/epidoc-files/hamm0067.xml
ΖΕΒ, grc, diplomatic, ../iip-texts-master/epidoc-files/elal0008.xml
ΖΕΒΙΝ, grc, diplomatic, ../iip-texts-master/epidoc-files/jurn0002.xml
ΖΕΗΡΑ, grc, diplomatic, ../iip-texts-master/epidoc-files/khus0001.xml
ΖΕΟΣ, grc, transcription, ../iip-texts-master/epidoc-files/sina0108.xml
ΖΗ, grc, diplomatic, ../iip-texts-master/epidoc-files/elal0012.xml
ΖΗΘΙΚΛ, grc, diplomatic, ../iip-texts-master/epidoc-files/mare0052.xml
ΖΗΝΩ, grc, diplomatic, ../iip-texts-master/epidoc-files/kafr0005.xml
ΖΗΝΩ, grc, diplomatic, ../iip-texts-master/epidoc-files/mare0054.xml
ΖΗΝΩΝ, grc, diplomatic, ../iip-texts-master/epidoc-files/khis0078.xml
ΖΗΝΩΝ, grc, diplomatic, ../iip-texts-master/epidoc-files/tala0001.xml
ΖΗΝΩΝΙΤΩΑΔΕΛΦΩΑΥΤΟΥ, grc, diplomatic, ../iip-texts-master/epidoc-files/hamm0032.xml
ΖΗΣΑ, grc, diplomatic, ../iip-texts-master/epidoc-files/khus0002.xml
ΖΙΑΓΡΙΠΠΑΣΥΜΤΕ, grc, diplomatic, ../iip-texts-master/epidoc-files/khis0072.xml
ΖΟΗ, grc, diplomatic, ../iip-texts-master/epidoc-files/rafi0001.xml
ΖΥΓΟCΤΑΤΗCΚsCΑΡΙΑCΚsΓΡΗΓΟΡΙΟ, , diplomatic, ../iip-texts-master/epidoc-files/hamm0021.xml
ΖΩ, grc, diplomatic, ../iip-texts-master/epidoc-files/bshe0103.xml
ΖΩΗ, grc, diplomatic, ../iip-texts-master/epidoc-files/narr0002.xml
Ζάβας, grc, transcription, ../iip-texts-master/epidoc-files/zoor0151.xml
Ζάβδα, grc, transcription, ../iip-texts-master/epidoc-files/zoor0024.xml
Ζάβδα, grc, transcription, ../iip-texts-master/epidoc-files/zoor0117.xml
Ζήνω, grc, transcription, ../iip-texts-master/epidoc-files/zoor0326.xml
Ζήνων, grc, transcription, ../iip-texts-master/epidoc-files/kede0001.xml
Ζήνων, grc, transcription, ../iip-texts-master/epidoc-files/mare0054.xml
Ζήνωνε, grc, transcription, ../iip-texts-master/epidoc-files/zoor0159.xml
Ζήνωνο, grc, transcription, ../iip-texts-master/epidoc-files/mare0001.xml
Ζήνωνος, grc, transcription, ../iip-texts-master/epidoc-files/jaff0028.xml
Ζήνωνος, grc, transcription, ../iip-texts-master/epidoc-files/zoor0159.xml
Ζήνωνος, grc, transcription, ../iip-texts-master/epidoc-files/zoor0283.xml
Ζήνωνος, grc, transcription, ../iip-texts-master/epidoc-files/zoor0350.xml
Ζα, grc, transcription, ../iip-texts-master/epidoc-files/zoor0306.xml
Ζα­, grc, transcription, ../iip-texts-master/epidoc-files/caes0291.xml
Ζαβί, grc, transcription, ../iip-texts-master/epidoc-files/zoor0068.xml
Ζαβδίον, grc, transcription, ../iip-texts-master/epidoc-files/hamm0011.xml
Ζαβδίων, grc, transcription, ../iip-texts-master/epidoc-files/hamm0011.xml
Ζαδάκων, grc, transcription, ../iip-texts-master/epidoc-files/evro0007.xml
Ζανάγω, grc, transcription, ../iip-texts-master/epidoc-files/zoor0244.xml
Ζαννέου, grc, transcription, ../iip-texts-master/epidoc-files/zoor0078.xml
Ζαχαρίας, grc, transcription, ../iip-texts-master/epidoc-files/hamm0063.xml
Ζαχαρίου, grc, transcription, ../iip-texts-master/epidoc-files/hamm0067.xml
Ζαχχαης, grc, transcription, ../iip-texts-master/epidoc-files/jaff0046.xml
Ζε, grc, transcription, ../iip-texts-master/epidoc-files/zoor0046.xml
Ζεβ, grc, transcription, ../iip-texts-master/epidoc-files/elal0008.xml
Ζεβ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0227.xml
Ζεβίν, grc, transcription, ../iip-texts-master/epidoc-files/jurn0002.xml
Ζεβίνα, grc, transcription, ../iip-texts-master/epidoc-files/zoor0045.xml
Ζεβίνα, grc, transcription, ../iip-texts-master/epidoc-files/zoor0093.xml
Ζεβίνα, grc, transcription, ../iip-texts-master/epidoc-files/zoor0145.xml
Ζεβίνας, grc, transcription, ../iip-texts-master/epidoc-files/zoor0145.xml
Ζεβινθοῦ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0146.xml
Ζεηρα, grc, transcription, ../iip-texts-master/epidoc-files/khus0001.xml
Ζερέκα, grc, transcription, ../iip-texts-master/epidoc-files/caes0184.xml
Ζεχίππου, grc, transcription, ../iip-texts-master/epidoc-files/caes0260.xml
Ζηνοβία, grc, transcription, ../iip-texts-master/epidoc-files/elus0020.xml
Ζηνοβίου, grc, transcription, ../iip-texts-master/epidoc-files/zoor0033.xml
Ζηνοβίου, grc, transcription, ../iip-texts-master/epidoc-files/zoor0038.xml
Ζηνοβίου, grc, transcription, ../iip-texts-master/epidoc-files/zoor0189.xml
Ζηνοβίου, grc, transcription, ../iip-texts-master/epidoc-files/zoor0214.xml
ΖηνοβίουΖην, grc, transcription, ../iip-texts-master/epidoc-files/zoor0274.xml
Ζηνοβία, grc, transcription, ../iip-texts-master/epidoc-files/beth0024.xml
Ζηνοβία, grc, transcription, ../iip-texts-master/epidoc-files/beth0184.xml
Ζηνό, grc, transcription, ../iip-texts-master/epidoc-files/zoor0013.xml
Ζηνόβι, grc, transcription, ../iip-texts-master/epidoc-files/elus0058.xml
